46	18	0.425	0.105	0.400	0.120	0.450	0.120	0.450	0.090	0.400	0.090
46	17	0.375	0.105	0.350	0.120	0.400	0.120	0.400	0.090	0.350	0.090
65	13	0.175	-0.465	0.150	-0.450	0.200	-0.450	0.200	-0.480	0.150	-0.480
68	10	0.025	-0.555	0.000	-0.540	0.050	-0.540	0.050	-0.570	0.000	-0.570
54	18	0.425	-0.135	0.400	-0.120	0.450	-0.120	0.450	-0.150	0.400	-0.150
17	7	-0.125	0.975	-0.150	0.990	-0.100	0.990	-0.100	0.960	-0.150	0.960
61	18	0.425	-0.345	0.400	-0.330	0.450	-0.330	0.450	-0.360	0.400	-0.360
66	5	-0.225	-0.495	-0.250	-0.480	-0.200	-0.480	-0.200	-0.510	-0.250	-0.510
29	0	-0.475	0.615	-0.500	0.630	-0.450	0.630	-0.450	0.600	-0.500	0.600
56	3	-0.325	-0.195	-0.350	-0.180	-0.300	-0.180	-0.300	-0.210	-0.350	-0.210
49	18	0.425	0.015	0.400	0.030	0.450	0.030	0.450	0.000	0.400	0.000
10	16	0.325	1.185	0.300	1.200	0.350	1.200	0.350	1.170	0.300	1.170
48	3	-0.325	0.045	-0.350	0.060	-0.300	0.060	-0.300	0.030	-0.350	0.030
46	9	-0.025	0.105	-0.050	0.120	0.000	0.120	0.000	0.090	-0.050	0.090
50	13	0.175	-0.015	0.150	0.000	0.200	0.000	0.200	-0.030	0.150	-0.030
26	2	-0.375	0.705	-0.400	0.720	-0.350	0.720	-0.350	0.690	-0.400	0.690
20	5	-0.225	0.885	-0.250	0.900	-0.200	0.900	-0.200	0.870	-0.250	0.870
27	14	0.225	0.675	0.200	0.690	0.250	0.690	0.250	0.660	0.200	0.660
5	11	0.075	1.335	0.050	1.350	0.100	1.350	0.100	1.320	0.050	1.320
11	16	0.325	1.155	0.300	1.170	0.350	1.170	0.350	1.140	0.300	1.140
53	7	-0.125	-0.105	-0.150	-0.090	-0.100	-0.090	-0.100	-0.120	-0.150	-0.120
57	4	-0.275	-0.225	-0.300	-0.210	-0.250	-0.210	-0.250	-0.240	-0.300	-0.240
67	17	0.375	-0.525	0.350	-0.510	0.400	-0.510	0.400	-0.540	0.350	-0.540
54	9	-0.025	-0.135	-0.050	-0.120	0.000	-0.120	0.000	-0.150	-0.050	-0.150
38	12	0.125	0.345	0.100	0.360	0.150	0.360	0.150	0.330	0.100	0.330
62	12	0.125	-0.375	0.100	-0.360	0.150	-0.360	0.150	-0.390	0.100	-0.390
64	5	-0.225	-0.435	-0.250	-0.420	-0.200	-0.420	-0.200	-0.450	-0.250	-0.450
20	6	-0.175	0.885	-0.200	0.900	-0.150	0.900	-0.150	0.870	-0.200	0.870
66	2	-0.375	-0.495	-0.400	-0.480	-0.350	-0.480	-0.350	-0.510	-0.400	-0.510
64	18	0.425	-0.435	0.400	-0.420	0.450	-0.420	0.450	-0.450	0.400	-0.450
76	4	-0.275	-0.795	-0.300	-0.780	-0.250	-0.780	-0.250	-0.810	-0.300	-0.810
15	13	0.175	1.035	0.150	1.050	0.200	1.050	0.200	1.020	0.150	1.020
55	4	-0.275	-0.165	-0.300	-0.150	-0.250	-0.150	-0.250	-0.180	-0.300	-0.180
22	18	0.425	0.825	0.400	0.840	0.450	0.840	0.450	0.810	0.400	0.810
47	6	-0.175	0.075	-0.200	0.090	-0.150	0.090	-0.150	0.060	-0.200	0.060
43	4	-0.275	0.195	-0.300	0.210	-0.250	0.210	-0.250	0.180	-0.300	0.180
28	9	-0.025	0.645	-0.050	0.660	0.000	0.660	0.000	0.630	-0.050	0.630
59	5	-0.225	-0.285	-0.250	-0.270	-0.200	-0.270	-0.200	-0.300	-0.250	-0.300
11	4	-0.275	1.155	-0.300	1.170	-0.250	1.170	-0.250	1.140	-0.300	1.140
32	11	0.075	0.525	0.050	0.540	0.100	0.540	0.100	0.510	0.050	0.510
59	15	0.275	-0.285	0.250	-0.270	0.300	-0.270	0.300	-0.300	0.250	-0.300
33	4	-0.275	0.495	-0.300	0.510	-0.250	0.510	-0.250	0.480	-0.300	0.480
30	11	0.075	0.585	0.050	0.600	0.100	0.600	0.100	0.570	0.050	0.570
34	19	0.475	0.465	0.450	0.480	0.500	0.480	0.500	0.450	0.450	0.450
59	13	0.175	-0.285	0.150	-0.270	0.200	-0.270	0.200	-0.300	0.150	-0.300
37	3	-0.325	0.375	-0.350	0.390	-0.300	0.390	-0.300	0.360	-0.350	0.360
40	1	-0.425	0.285	-0.450	0.300	-0.400	0.300	-0.400	0.270	-0.450	0.270
60	0	-0.475	-0.315	-0.500	-0.300	-0.450	-0.300	-0.450	-0.330	-0.500	-0.330
6	3	-0.325	1.305	-0.350	1.320	-0.300	1.320	-0.300	1.290	-0.350	1.290
1	8	-0.075	1.455	-0.100	1.470	-0.050	1.470	-0.050	1.440	-0.100	1.440
76	12	0.125	-0.795	0.100	-0.780	0.150	-0.780	0.150	-0.810	0.100	-0.810
32	4	-0.275	0.525	-0.300	0.540	-0.250	0.540	-0.250	0.510	-0.300	0.510
75	13	0.175	-0.765	0.150	-0.750	0.200	-0.750	0.200	-0.780	0.150	-0.780
40	7	-0.125	0.285	-0.150	0.300	-0.100	0.300	-0.100	0.270	-0.150	0.270
12	17	0.375	1.125	0.350	1.140	0.400	1.140	0.400	1.110	0.350	1.110
24	7	-0.125	0.765	-0.150	0.780	-0.100	0.780	-0.100	0.750	-0.150	0.750
44	19	0.475	0.165	0.450	0.180	0.500	0.180	0.500	0.150	0.450	0.150
6	4	-0.275	1.305	-0.300	1.320	-0.250	1.320	-0.250	1.290	-0.300	1.290
19	19	0.475	0.915	0.450	0.930	0.500	0.930	0.500	0.900	0.450	0.900
6	9	-0.025	1.305	-0.050	1.320	0.000	1.320	0.000	1.290	-0.050	1.290
39	9	-0.025	0.315	-0.050	0.330	0.000	0.330	0.000	0.300	-0.050	0.300
15	9	-0.025	1.035	-0.050	1.050	0.000	1.050	0.000	1.020	-0.050	1.020
68	12	0.125	-0.555	0.100	-0.540	0.150	-0.540	0.150	-0.570	0.100	-0.570
21	14	0.225	0.855	0.200	0.870	0.250	0.870	0.250	0.840	0.200	0.840
70	16	0.325	-0.615	0.300	-0.600	0.350	-0.600	0.350	-0.630	0.300	-0.630
31	2	-0.375	0.555	-0.400	0.570	-0.350	0.570	-0.350	0.540	-0.400	0.540
13	2	-0.375	1.095	-0.400	1.110	-0.350	1.110	-0.350	1.080	-0.400	1.080
72	18	0.425	-0.675	0.400	-0.660	0.450	-0.660	0.450	-0.690	0.400	-0.690
48	4	-0.275	0.045	-0.300	0.060	-0.250	0.060	-0.250	0.030	-0.300	0.030
9	9	-0.025	1.215	-0.050	1.230	0.000	1.230	0.000	1.200	-0.050	1.200
33	5	-0.225	0.495	-0.250	0.510	-0.200	0.510	-0.200	0.480	-0.250	0.480
57	0	-0.475	-0.225	-0.500	-0.210	-0.450	-0.210	-0.450	-0.240	-0.500	-0.240
3	14	0.225	1.395	0.200	1.410	0.250	1.410	0.250	1.380	0.200	1.380
23	16	0.325	0.795	0.300	0.810	0.350	0.810	0.350	0.780	0.300	0.780
44	4	-0.275	0.165	-0.300	0.180	-0.250	0.180	-0.250	0.150	-0.300	0.150
5	15	0.275	1.335	0.250	1.350	0.300	1.350	0.300	1.320	0.250	1.320
1	3	-0.325	1.455	-0.350	1.470	-0.300	1.470	-0.300	1.440	-0.350	1.440
69	11	0.075	-0.585	0.050	-0.570	0.100	-0.570	0.100	-0.600	0.050	-0.600
19	18	0.425	0.915	0.400	0.930	0.450	0.930	0.450	0.900	0.400	0.900
61	13	0.175	-0.345	0.150	-0.330	0.200	-0.330	0.200	-0.360	0.150	-0.360
45	6	-0.175	0.135	-0.200	0.150	-0.150	0.150	-0.150	0.120	-0.200	0.120
63	0	-0.475	-0.405	-0.500	-0.390	-0.450	-0.390	-0.450	-0.420	-0.500	-0.420
65	14	0.225	-0.465	0.200	-0.450	0.250	-0.450	0.250	-0.480	0.200	-0.480
40	0	-0.475	0.285	-0.500	0.300	-0.450	0.300	-0.450	0.270	-0.500	0.270
47	15	0.275	0.075	0.250	0.090	0.300	0.090	0.300	0.060	0.250	0.060
29	7	-0.125	0.615	-0.150	0.630	-0.100	0.630	-0.100	0.600	-0.150	0.600
20	18	0.425	0.885	0.400	0.900	0.450	0.900	0.450	0.870	0.400	0.870
68	8	-0.075	-0.555	-0.100	-0.540	-0.050	-0.540	-0.050	-0.570	-0.100	-0.570
57	18	0.425	-0.225	0.400	-0.210	0.450	-0.210	0.450	-0.240	0.400	-0.240
38	1	-0.425	0.345	-0.450	0.360	-0.400	0.360	-0.400	0.330	-0.450	0.330
74	11	0.075	-0.735	0.050	-0.720	0.100	-0.720	0.100	-0.750	0.050	-0.750
50	0	-0.475	-0.015	-0.500	0.000	-0.450	0.000	-0.450	-0.030	-0.500	-0.030
52	5	-0.225	-0.075	-0.250	-0.060	-0.200	-0.060	-0.200	-0.090	-0.250	-0.090
74	3	-0.325	-0.735	-0.350	-0.720	-0.300	-0.720	-0.300	-0.750	-0.350	-0.750
0	17	0.375	1.485	0.350	1.500	0.400	1.500	0.400	1.470	0.350	1.470
68	1	-0.425	-0.555	-0.450	-0.540	-0.400	-0.540	-0.400	-0.570	-0.450	-0.570
19	16	0.325	0.915	0.300	0.930	0.350	0.930	0.350	0.900	0.300	0.900
50	19	0.475	-0.015	0.450	0.000	0.500	0.000	0.500	-0.030	0.450	-0.030
54	14	0.225	-0.135	0.200	-0.120	0.250	-0.120	0.250	-0.150	0.200	-0.150
51	8	-0.075	-0.045	-0.100	-0.030	-0.050	-0.030	-0.050	-0.060	-0.100	-0.060
70	10	0.025	-0.615	0.000	-0.600	0.050	-0.600	0.050	-0.630	0.000	-0.630
17	15	0.275	0.975	0.250	0.990	0.300	0.990	0.300	0.960	0.250	0.960
6	5	-0.225	1.305	-0.250	1.320	-0.200	1.320	-0.200	1.290	-0.250	1.290
20	16	0.325	0.885	0.300	0.900	0.350	0.900	0.350	0.870	0.300	0.870
5	19	0.475	1.335	0.450	1.350	0.500	1.350	0.500	1.320	0.450	1.320
6	19	0.475	1.305	0.450	1.320	0.500	1.320	0.500	1.290	0.450	1.290
32	16	0.325	0.525	0.300	0.540	0.350	0.540	0.350	0.510	0.300	0.510
72	1	-0.425	-0.675	-0.450	-0.660	-0.400	-0.660	-0.400	-0.690	-0.450	-0.690
49	3	-0.325	0.015	-0.350	0.030	-0.300	0.030	-0.300	0.000	-0.350	0.000
58	2	-0.375	-0.255	-0.400	-0.240	-0.350	-0.240	-0.350	-0.270	-0.400	-0.270
65	6	-0.175	-0.465	-0.200	-0.450	-0.150	-0.450	-0.150	-0.480	-0.200	-0.480
76	10	0.025	-0.795	0.000	-0.780	0.050	-0.780	0.050	-0.810	0.000	-0.810
58	1	-0.425	-0.255	-0.450	-0.240	-0.400	-0.240	-0.400	-0.270	-0.450	-0.270
34	1	-0.425	0.465	-0.450	0.480	-0.400	0.480	-0.400	0.450	-0.450	0.450
11	10	0.025	1.155	0.000	1.170	0.050	1.170	0.050	1.140	0.000	1.140
42	6	-0.175	0.225	-0.200	0.240	-0.150	0.240	-0.150	0.210	-0.200	0.210
59	0	-0.475	-0.285	-0.500	-0.270	-0.450	-0.270	-0.450	-0.300	-0.500	-0.300
67	6	-0.175	-0.525	-0.200	-0.510	-0.150	-0.510	-0.150	-0.540	-0.200	-0.540
33	9	-0.025	0.495	-0.050	0.510	0.000	0.510	0.000	0.480	-0.050	0.480
32	9	-0.025	0.525	-0.050	0.540	0.000	0.540	0.000	0.510	-0.050	0.510
59	9	-0.025	-0.285	-0.050	-0.270	0.000	-0.270	0.000	-0.300	-0.050	-0.300
73	5	-0.225	-0.705	-0.250	-0.690	-0.200	-0.690	-0.200	-0.720	-0.250	-0.720
42	17	0.375	0.225	0.350	0.240	0.400	0.240	0.400	0.210	0.350	0.210
8	13	0.175	1.245	0.150	1.260	0.200	1.260	0.200	1.230	0.150	1.230
0	0	-0.475	1.485	-0.500	1.500	-0.450	1.500	-0.450	1.470	-0.500	1.470
26	8	-0.075	0.705	-0.100	0.720	-0.050	0.720	-0.050	0.690	-0.100	0.690
33	3	-0.325	0.495	-0.350	0.510	-0.300	0.510	-0.300	0.480	-0.350	0.480
23	5	-0.225	0.795	-0.250	0.810	-0.200	0.810	-0.200	0.780	-0.250	0.780
69	3	-0.325	-0.585	-0.350	-0.570	-0.300	-0.570	-0.300	-0.600	-0.350	-0.600
22	7	-0.125	0.825	-0.150	0.840	-0.100	0.840	-0.100	0.810	-0.150	0.810
1	12	0.125	1.455	0.100	1.470	0.150	1.470	0.150	1.440	0.100	1.440
35	0	-0.475	0.435	-0.500	0.450	-0.450	0.450	-0.450	0.420	-0.500	0.420
32	17	0.375	0.525	0.350	0.540	0.400	0.540	0.400	0.510	0.350	0.510
52	1	-0.425	-0.075	-0.450	-0.060	-0.400	-0.060	-0.400	-0.090	-0.450	-0.090
31	12	0.125	0.555	0.100	0.570	0.150	0.570	0.150	0.540	0.100	0.540
54	11	0.075	-0.135	0.050	-0.120	0.100	-0.120	0.100	-0.150	0.050	-0.150
15	18	0.425	1.035	0.400	1.050	0.450	1.050	0.450	1.020	0.400	1.020
64	4	-0.275	-0.435	-0.300	-0.420	-0.250	-0.420	-0.250	-0.450	-0.300	-0.450
39	18	0.425	0.315	0.400	0.330	0.450	0.330	0.450	0.300	0.400	0.300
24	3	-0.325	0.765	-0.350	0.780	-0.300	0.780	-0.300	0.750	-0.350	0.750
52	16	0.325	-0.075	0.300	-0.060	0.350	-0.060	0.350	-0.090	0.300	-0.090
39	10	0.025	0.315	0.000	0.330	0.050	0.330	0.050	0.300	0.000	0.300
11	5	-0.225	1.155	-0.250	1.170	-0.200	1.170	-0.200	1.140	-0.250	1.140
47	4	-0.275	0.075	-0.300	0.090	-0.250	0.090	-0.250	0.060	-0.300	0.060
60	16	0.325	-0.315	0.300	-0.300	0.350	-0.300	0.350	-0.330	0.300	-0.330
59	11	0.075	-0.285	0.050	-0.270	0.100	-0.270	0.100	-0.300	0.050	-0.300
52	11	0.075	-0.075	0.050	-0.060	0.100	-0.060	0.100	-0.090	0.050	-0.090
66	14	0.225	-0.495	0.200	-0.480	0.250	-0.480	0.250	-0.510	0.200	-0.510
22	0	-0.475	0.825	-0.500	0.840	-0.450	0.840	-0.450	0.810	-0.500	0.810
36	12	0.125	0.405	0.100	0.420	0.150	0.420	0.150	0.390	0.100	0.390
0	7	-0.125	1.485	-0.150	1.500	-0.100	1.500	-0.100	1.470	-0.150	1.470
13	19	0.475	1.095	0.450	1.110	0.500	1.110	0.500	1.080	0.450	1.080
71	17	0.375	-0.645	0.350	-0.630	0.400	-0.630	0.400	-0.660	0.350	-0.660
28	12	0.125	0.645	0.100	0.660	0.150	0.660	0.150	0.630	0.100	0.630
28	8	-0.075	0.645	-0.100	0.660	-0.050	0.660	-0.050	0.630	-0.100	0.630
9	3	-0.325	1.215	-0.350	1.230	-0.300	1.230	-0.300	1.200	-0.350	1.200
1	9	-0.025	1.455	-0.050	1.470	0.000	1.470	0.000	1.440	-0.050	1.440
74	18	0.425	-0.735	0.400	-0.720	0.450	-0.720	0.450	-0.750	0.400	-0.750
44	17	0.375	0.165	0.350	0.180	0.400	0.180	0.400	0.150	0.350	0.150
51	16	0.325	-0.045	0.300	-0.030	0.350	-0.030	0.350	-0.060	0.300	-0.060
47	11	0.075	0.075	0.050	0.090	0.100	0.090	0.100	0.060	0.050	0.060
